Y;X1;X2;X3;X4;X5;X6;X7;X8;X9;X10;X11;X12;X13;X14;X15;X16;X17;X18;X19;X20;X21;X22;X23;X24;X25;X26;X27;X28;X29;X30;X31;X32;X33;X34;X35;X36;X37;X38;X39;X40;X41;X42;X43;X44;X45;X46;X47;X48;X49;X50;X51;X52;X53;X54;X55;X56;X57;X58;X59;X60;X61;X62;X63;X64;X65;X66;X67;X68;X69;X70;X71;X72;X73;X74;X75;X76;X77;X78;X79;X80;X81;X82;X83;X84;X85;X86;X87;X88;X89;X90;X91;X92;X93;X94;X95;X96;X97;X98;X99;X100
1,546608614;6,929874067;-2,375404893;-6,789619539;5,602716447;-0,518043179;4,989948023;-5,957947338;6,117523324;1,077772715;11,64018547;-5,57330903;-11,04959614;-3,248278801;8,242620528;-16,10313547;-6,881750788;16,08428324;-2,852356006;9,696815117;15,20119247;-11,15403443;-6,160576984;16,12256636;-0,756757564;6,803596917;-6,79839201;13,52641917;-3,711625002;8,509007028;7,628305805;-9,117865446;7,688832156;6,456884448;9,481614738;-6,227110092;3,748981239;-8,485030051;-6,374126014;9,297075275;-0,454207827;-3,20072442;-0,714243167;15,71876995;-23,47114835;18,55189503;-20,76591025;4,475321809;4,337968325;-7,943479918;17,05883332;-6,225225547;21,9347403;6,103052541;4,400204764;17,63754423;8,207549817;2,875467988;17,98175959;-13,10653392;12,3785558;4,344509131;-18,80943054;-0,353656102;6,777907916;6,348356371;2,602394285;-9,064525427;9,089621484;4,856151572;-20,96190277;-1,899963148;5,1968026;12,21207526;-17,87187921;-4,718962099;-11,35949561;-7,757452423;19,51865755;-5,907968815;-1,501557893;-3,367544528;-6,032005514;0,989712923;20,30371346;2,177065619;-3,320667368;24,10549457;-10,6270583;-2,501727361;-13,92641178;-0,332802535;-9,946333247;9,883625939;-11,25583941;-4,111378769;-1,607133403;-11,86896667;3,601678457;0,941228435;B
2,80725548;6,336178208;-7,423098282;-6,421706635;6,424830621;-0,892715357;5,131474352;-5,646108664;5,979377036;0,492312213;13,04412954;-5,951626302;-11,2698311;-1,992556777;10,16991671;-11,5602949;-10,09593437;15,38288012;8,809917198;15,07833062;14,74654186;-13,52009515;-3,868917241;12,39048403;-0,744365261;7,518596646;-6,501726685;14,58965447;-3,884909585;9,79986604;7,259357275;-9,469255452;6,175890649;-5,109566111;8,899052609;-9,199799128;3,878296183;-3,750794949;-11,28839702;9,806248107;-4,533866758;1,316014312;-0,189544524;15,54615053;-21,61512954;;-21,97696817;4,322233232;1,658672216;-8,123027434;13,40141084;-8,26797558;24,15754416;5,921303872;4,553986804;22,21278234;6,688828106;-0,292218414;18,03478081;-8,667448638;11,53306273;5,242399365;-13,73453141;0,665764188;9,748268422;6,055452116;6,7635222;-7,978634651;2,933405472;4,441007044;-28,71070377;-1,564585493;5,535918062;12,05791516;-17,93141959;-3,66631382;-10,28905656;-6,201368952;20,0531789;-3,863465856;-2,815302522;-9,512126985;-6,151186299;-0,714887781;18,48093877;1,499502214;-2,705375451;23,62281297;-10,84923564;-2,238710455;-13,95017914;-0,173830592;-14,59847116;11,80625574;-9,457250237;-11,25466823;4,438791992;-13,41501081;4,167469334;1,136834179;A
4,134264018;5,86372932;-4,482292928;-6,599689883;4,962553915;-1,080209911;5,030001798;-4,551822159;5,991585386;0,339770905;11,92237243;-6,516069817;-11,08177794;-3,389007968;8,27055768;-13,59161854;-17,33675054;15,62655425;19,37315138;11,1872753;14,71323689;-10,09379028;-7,231436382;14,97621754;-1,040383421;6,828905759;-7,300973203;15,28457709;-3,749568569;10,43006154;5,849780797;-9,263897377;3,643958308;-6,635505705;9,776260581;-5,899795166;3,424590735;-8,499196287;-8,366284665;9,49459221;-3,13205181;0,249452113;-2,736959564;16,59469108;-12,14545193;18,02037793;-22,50386359;4,594668268;3,226023588;-8,797999859;14,70640946;-6,916477673;23,65573123;6,30500539;2,842840889;1,424910416;11,78257909;4,122998131;19,43959506;-5,173327372;11,84118227;3,766290007;-10,13678785;0,257304997;6,755146698;6,771147516;4,483503893;-4,638163323;7,362353239;4,91717848;-17,35029544;-0,667707683;3,644346548;12,20073896;-18,13215143;-4,372427202;-10,0689717;-6,680647534;18,66337813;;-1,118753897;-13,34341402;-6,039906431;-2,125927752;19,08562334;-3,181100098;-0,045817605;22,3546388;-12,00309132;-1,629096705;-14,51645378;0,182569088;-13,31388235;10,65539185;-11,50960439;-4,859208897;-1,873222005;-12,61108995;4,140802804;0,996943288;C
3,845476848;6,484136487;-2,846568935;-6,728019278;0,210274493;-1,04766839;5,246979377;-5,643264822;6,140170502;0,024136442;12,45415045;-5,206276637;-11,87400684;-2,53544238;10,84200834;-14,73779274;-11,26059916;16,27869346;4,857412286;5,862710334;15,01237178;-11,87487108;-6,545680346;11,61887083;-0,973033075;5,720976866;-6,737275335;13,21350486;-3,87709947;11,4879995;1,792146625;-9,888703297;8,118917918;6,254770823;10,1402985;-5,38515038;5,951902254;-7,675412477;-9,733148972;9,580650316;-1,585665942;-0,509475983;-0,999383207;16,28512373;-18,75001085;18,51236526;-20,36514439;4,375459832;5,509830714;-8,462888543;12,963525;-8,928489391;23,35810916;6,000714445;1,326913829;24,82093726;2,222440018;1,578268658;18,44721059;-9,280189817;11,43871478;3,082814201;-19,9477622;1,630827906;9,442994073;6,251354469;5,002210722;-7,872349935;14,01167601;4,547420349;-19,77384011;-1,020995588;3,101252082;12,18292454;-17,89915308;-4,503139414;-10,61807739;-9,960203177;18,66111942;-4,277994175;-1,981158292;-17,25790533;-6,441175434;2,037669338;19,93497299;2,658524615;-1,173676453;21,72082619;-10,44616088;-2,055459988;-14,06822;-0,56436834;-11,56480219;8,043141721;-11,50165315;-5,985438462;-0,367092334;-11,82661091;4,156929573;1,161891185;C
5,420828455;7,209986439;-2,288341556;-7,616545073;-13,60137402;-1,164772978;5,152838123;-4,424455061;5,994359454;0,206412409;11,47144469;-6,136904178;-11,70150299;-3,262545025;9,998522898;-14,45280048;-6,538442914;15,37751317;5,964782421;-4,340048635;14,91303192;-10,03954272;-7,951567405;15,37318388;-1,615402663;8,966693183;-6,463923597;13,24887039;;10,56572639;5,693962921;-9,876282552;5,252517863;-22,04082834;10,23510688;-8,021127548;4,208041585;-9,199916482;-8,687339464;11,03086349;-5,451868084;-1,002323618;-4,615878247;14,54205005;-29,41511629;16,81699146;-20,99989427;3,430910175;2,670230333;-8,730090445;13,09285696;-7,663047303;22,37023287;6,86158768;2,639936632;-4,482759341;3,776977825;1,208533262;19,66427108;-6,674658228;11,56740375;3,939851378;-14,12112463;-0,340288661;7,223573416;6,855053464;8,483099156;-3,452366122;9,814606873;4,712231513;-18,85031294;-1,878397188;3,545209736;12,24100097;-18,24971196;-4,774187527;-10,38425666;-12,07100845;19,25222093;-5,961469681;-1,305837084;-17,45823243;-5,791593066;0,127956749;18,53665842;0,009317376;-2,110376537;24,66646298;-13,04625769;-2,059552985;-13,7458889;-0,618673376;-16,51712282;10,33611806;-11,54422338;-9,403645625;-0,4643751;-13,31173466;3,662624693;0,958824932;C
3,323076962;;-2,552549542;-6,785536998;-5,485725453;-0,962250657;4,988714707;-4,096565548;6,172234745;0,277480854;11,52877341;-3,680159744;-11,3620013;-3,067117633;10,86915859;-14,66803807;-12,49945212;15,46688836;9,812043762;7,99048335;14,93826586;-12,04853499;-4,10990956;11,0052781;-1,147015671;6,194272267;-6,880296595;15,02133768;-3,75240706;10,2951069;6,218113318;-9,647627711;3,427410783;-8,477465728;10,01675023;-9,329133119;7,571445403;-9,611033628;-2,068511915;10,15253309;-6,933443725;-2,84785478;-2,83683805;15,3739536;-17,21548092;18,42569064;-20,81868683;4,254221357;3,70994705;-7,745841122;13,77649276;-6,792253666;21,03282545;5,938195831;4,572518281;-0,474416199;5,468996383;1,410713583;18,62087902;-4,919171766;11,72824692;3,677152371;-13,3962448;-0,544774864;8,647461443;6,093911555;6,544701654;-11,25337929;0,865971355;4,20568864;-24,75897716;-1,705615202;2,012033452;12,14875041;-17,86418606;-3,784329494;-10,28744507;-7,474671107;17,47804822;-4,814911166;-2,123172024;-11,10684172;-6,284685526;0,077739061;19,25173638;1,712342287;-1,598740385;23,542291;-13,81807686;-2,345583848;-13,88524074;-0,511857341;-11,93297977;11,45805517;-9,244745742;-6,247841633;1,581116141;-13,09051353;3,563460676;0,945029584;C
5,126135974;7,506704217;-2,433857817;-7,506885995;-7,672775056;-0,866833171;4,67324913;-4,373225361;5,754355507;0,031987022;11,61874835;-5,736602055;-11,80065785;-3,309488075;9,86199383;-13,65386866;-13,71671992;15,72027381;-1,742316854;13,04121385;15,00942542;-11,26130407;-4,127131501;14,58858735;-0,691309467;4,665884487;-6,92804644;14,76499434;-3,811541987;10,65769059;2,603722377;-9,779707241;7,560137102;10,60288766;9,354063361;-9,482060899;4,506592461;-7,358032058;-7,245090446;8,86713969;-3,713744693;-1,545452259;-2,581744188;14,62915943;-20,83209314;18,29185049;-18,80823808;3,872876797;5,02316756;-8,511545093;15,305286;-8,140734308;22,71817108;6,193466808;2,846919545;21,56648191;10,00568497;-0,63072523;18,5443735;-9,76124989;11,26029307;4,074350161;-14,00368602;0,841554481;7,579862621;5,872971997;7,444398653;-9,923771646;9,901695186;3,528964652;-22,17717571;0,208031586;4,507627451;12,25186722;-17,88318977;-3,920211162;-8,19329753;-6,047990409;20,74423519;-6,345040705;-1,980953237;-11,55883809;-6,037008841;-0,666208236;19,417418;-3,618668956;-1,361634224;21,95506049;-10,32909401;-2,7203113;-13,70991189;0,353284447;-15,71839465;13,69454544;-7,457891176;-4,531816727;3,650335328;-12,06729002;3,72324412;1,059044702;C
3,421826791;7,389607482;-6,016310478;-6,796080296;-0,068063252;-1,030305263;5,154710422;-5,848345068;6,317279193;0,169769251;12,20276798;-7,426765285;-10,83199048;-3,921205527;9,342498649;-12,04384209;-13,96468005;15,7883938;-0,098580546;6,535036546;15,25134852;-10,72310211;-5,445998107;10,2273289;-1,979956326;7,831835102;-6,19710873;14,44339829;-3,914788937;11,33408221;1,167599963;-10,02654275;2,766154282;-8,575709865;9,425788722;-5,970809996;7,595768999;-8,69630548;-10,87897318;8,979927963;-3,707672162;-0,987584036;1,734938303;14,92215353;-20,47354818;19,66909739;-22,58909472;4,195651423;5,398818585;-7,055878849;17,4729836;-7,94779907;23,50328239;6,39126898;4,217135902;11,20178011;8,568495247;1,898633358;18,92014074;-9,276763566;11,46236108;4,211101058;-16,4548726;1,544541037;9,08242167;5,883116512;7,020091107;-9,333322391;10,86356123;4,715663637;-26,11342591;-0,690895197;3,328716211;11,98634163;-17,95516325;-4,455551483;-9,488490139;-8,318147368;18,7404704;-6,739088696;-1,256863653;-21,07782204;-6,297183439;0,894467078;18,89549844;-2,926279001;-1,990799279;23,03602837;-11,38264505;-1,589890853;-13,54007026;0,462996874;-9,822174163;13,54407613;-9,528455269;-7,818490645;-1,25228422;-12,3103656;4,181986761;1,093426751;B
2,871863184;7,572154436;-5,804076147;-6,984913423;-14,21492748;-0,460044342;5,450226333;-3,93485053;6,252421075;-0,07630946;11,98007879;-7,513770845;-11,87921463;-2,604685017;9,058327962;-13,88606595;-11,87737257;16,10714709;3,697111264;5,371502267;14,88870195;-11,05749832;-4,830868124;19,15361293;-1,361717503;7,153536752;-5,856818837;15,71308888;-3,820739618;9,947477998;9,164616067;-9,510671617;3,46685317;-9,163092825;9,887022623;-5,76764316;0,507642324;-10,14172407;-4,713918122;10,59720702;-4,782865224;-2,492262189;-3,67108731;15,73669001;-22,9815731;18,4182359;-21,00464095;3,604757563;2,477825121;-8,456374154;15,53850593;-7,731669571;20,47989213;6,330164141;2,544095006;9,776545614;8,727291678;4,204944582;19,33728472;-7,933884207;10,23193508;3,486024443;-20,28990326;0,123974666;8,204454707;6,923618184;7,060919274;-7,127567017;5,486378357;4,898490981;-11,49372769;-0,982609009;3,789362979;12,20291943;-17,73993945;-3,889479571;-10,26194884;-10,78390479;18,9917116;-7,485078589;0,00121114;-12,26359898;-6,112674876;-1,765935949;19,33493522;2,716407746;-1,970208551;22,0349733;-10,71202949;-2,858351107;-13,98288376;0,092760943;-8,010903544;8,56902007;-8,881406891;-7,730395974;5,231118991;-11,94579948;3,816446606;0,948250043;B
1,988376575;6,967515145;-5,066312195;;5,833816299;-0,565648225;5,169801158;-5,361669057;6,064129969;0,314731282;11,52988725;-6,544005296;-11,69236431;-4,501281939;10,82485065;-13,74326808;-13,84903593;15,50422401;2,203207267;8,582436859;15,42862875;-13,04244062;-2,520833717;10,97547176;;6,151296477;-6,237050087;14,3057943;-3,996943231;11,74456952;9,190111801;-9,773890242;5,839586177;-13,56569476;9,270308634;-9,183177202;5,113643639;-9,669387647;-2,117491481;10,24725208;-5,577052728;-0,612142526;-4,093359998;15,90830813;-23,25600248;18,38611841;-21,45472915;;4,845109629;-8,062659909;12,65645237;-9,532989293;22,73343512;5,897550126;3,66532118;4,263989819;6,079661712;-0,056963024;18,5757261;-11,97094836;11,70427456;3,685767633;-16,1518772;-0,205453314;8,42672728;6,209016054;8,49225211;-7,307257122;6,761055823;5,177858405;-19,41926527;-1,431761379;2,628577233;11,7791428;-18,11006233;-4,428054219;-9,153424995;-7,784251567;20,08537675;-5,317903109;-1,021054744;-20,45448349;-6,242573214;-2,551121527;18,84363327;0,471859074;-1,007689692;24,18912035;-12,55603512;-1,910402942;-14,05285819;-1,56343164;-13,40163162;10,49945388;-9,28179976;-9,779110266;-2,682631597;-13,16650296;4,070538687;1,116024894;A
3,630982883;5,993845612;-4,966207516;-6,884020851;10,26802027;-0,753870995;5,026546908;-5,893286256;6,258237576;0,058117591;12,41505109;-5,719959443;-10,96005283;-3,682282985;8,91565925;-13,08101196;-12,04333631;15,54276634;13,25984964;6,530584517;15,16315212;-11,51883706;-4,116060608;12,36585096;-0,389295765;7,290506885;-6,242618947;13,43592942;-3,843036538;11,12318602;1,41988241;-9,652950688;4,604256085;-0,21908991;8,821317937;-6,319026155;4,984406185;-9,46204209;-10,91952251;10,43551568;-5,336385173;-3,174125131;1,160618427;15,66202843;;17,46645953;-20,53366504;4,533258194;6,304847689;-7,488605217;13,99100203;-8,289826784;19,81319119;6,224919877;3,055776562;-3,414103923;4,913528403;1,673577117;18,76699488;-10,29153478;11,24089365;3,28352214;-18,81622158;0,589126499;10,54478313;6,731654206;8,434904109;-5,732771861;6,259043406;4,302850794;-17,78635348;-0,983062046;3,505720407;12,18810945;-17,69976058;-4,418478898;-10,89496348;-11,50974436;21,6689054;-5,984082189;-1,467500981;-5,563477481;-5,822141275;0,032837121;18,59214759;3,330488933;-2,013289074;24,79779058;-9,623366889;-1,725848098;-13,66281343;-1,253496547;-8,455988967;9,920804574;-12,39975453;-4,857990495;1,95610431;-12,515061;3,693634258;0,988227553;C
3,653986356;8,97165854;-5,703059374;-6,952284339;-7,28406749;-0,545985769;5,375327938;-5,455674288;6,059872878;0,081536206;11,14361558;-6,544423869;-10,63431042;-3,488374975;10,48681655;-15,00322137;-12,28597993;15,54727708;-10,59300107;;14,86842736;-10,51517566;-6,194890797;8,217585473;-0,884300315;10,03761535;-6,952216862;15,56909515;-3,948819984;8,898402996;5,69722191;-10,01418442;7,188315427;-19,40468765;9,619631327;-6,862334396;7,709457403;-9,301072489;-1,837607096;11,11114837;-2,864972757;-1,283328723;-2,239032185;15,64095485;-17,72478115;17,12187927;-20,45765167;4,14662593;4,563049471;-7,922169688;13,4526837;-9,102498496;19,80097762;6,415819161;2,064649653;13,40003736;3,368167847;0,796150667;18,13735819;-5,090463208;11,38729096;4,222069383;-17,57661367;-0,469394016;7,874538678;5,886808953;4,112334219;-6,736644739;11,39028246;5,158866583;-27,62228532;-1,526399375;1,747890208;12,15272027;-17,98939217;-4,360606712;-8,759900859;-8,998558687;19,19395273;-8,332435839;-1,56967085;-12,09056501;-6,092783307;-2,092513915;19,76705176;1,694677847;-0,763108789;22,67160912;-12,20026428;-2,1835586;-13,9464093;0,152964887;-9,485398162;12,89066535;-9,933047383;-7,454356331;2,453612502;-12,76341873;4,03307847;0,959242561;A
5,547612286;8,505771994;-5,195187993;-6,841553634;2,488583542;-1,090097116;5,104574084;-4,760295965;6,235834016;0,292241005;12,50029318;-6,32528358;-11,614599;-3,209671961;9,28351758;-13,76568148;-12,17253608;15,48189354;2,19773354;14,39346529;15,31912049;-10,48147187;-8,666592288;14,50873101;-0,411893854;5,46226812;-6,729764723;15,25114662;-3,809506069;10,89951683;9,383777671;-9,842756147;0,637636584;-10,74311654;;-8,50764034;4,948506503;-8,722148441;-8,116363866;9,795648405;-2,516671106;-1,257266105;0,734129169;17,38328876;-18,74650877;17,90074525;-20,5525616;4,156060481;4,000413597;-7,798790813;13,85570471;-8,386362849;22,04524357;5,616991465;4,666356905;-3,306823805;2,782721028;1,815797692;19,17039734;-5,965451041;11,44027086;4,390671909;-16,46326792;0,707765346;9,688322529;6,229420581;3,829368378;-7,575838233;7,88541514;4,378985017;-21,75149913;-0,643304614;5,926404702;11,78810667;-18,06594618;-4,67917865;-9,922930414;-9,929340957;15,84726465;-5,587069989;-1,650702577;-5,040995766;-5,793268182;-0,256403738;18,89168491;-2,697989442;-1,933628642;23,58828736;-10,73350956;;-14,18116063;-0,627918663;-8,553672765;13,55429346;-9,040626384;-4,988596669;2,161363493;-12,80561534;3,820435629;0,937487158;A
4,839540722;5,527463845;-4,274227246;-6,663558291;-0,288540332;-1,190996681;5,390403273;-4,633469538;5,839525361;0,385353269;12,27036384;-6,220253252;-10,76792628;-2,947205799;8,024117371;-15,12966646;-10,00521991;15,7912292;10,63789122;6,511919601;15,118615;-11,77093815;-5,191340643;14,95738339;-1,34958196;8,829921512;-6,379611866;14,67672583;-3,897951685;9,839624199;5,636243523;-9,884023173;6,348475453;-1,712591026;9,602777461;-7,291529897;7,452037001;-4,757453681;-5,616266878;9,947974548;-3,423128329;0,574186541;-1,163592035;15,28976793;-22,86042134;16,14845305;-21,20217822;3,752264674;4,540312152;-7,526269527;16,12614636;-7,75594731;22,51547206;5,732897634;2,850889674;14,43626829;12,8783624;-0,385564903;18,26821422;-7,03072068;10,98014593;3,892400504;-20,26015162;1,285061239;8,11274064;5,348677619;2,233973366;-6,448174393;5,022802314;4,76315926;-22,32891612;-1,134127905;2,385510745;12,10607595;-17,72800129;-4,530740249;-9,991307154;-8,475195346;20,35359444;-4,906488374;-1,658623911;-10,44230248;-5,805067059;-0,800541892;19,33585157;0,850975025;-1,05443843;24,81459872;-12,82733217;-2,541267712;-14,03961593;0,149883658;-12,10832865;11,0766091;-9,275268687;-9,046865679;1,78878897;-12,60898487;4,13082183;1,083623358;A
4,526279338;6,968721117;-3,515908841;-6,999409171;-0,035986075;-0,2786053;5,130573241;;6,16373977;0,35554406;11,76052539;-6,611450588;-12,13902024;-3,764879742;11,00090348;-14,77926592;-7,488410315;15,47237235;9,41925266;5,83097791;14,97585617;-10,87351942;-5,229462232;15,99593986;-0,827536473;9,886764724;-6,852018836;13,19976813;-3,872792439;10,40392045;5,954241103;-9,54989474;4,346946025;-5,469342384;10,25685425;-10,41457978;7,639416523;-8,170222156;-5,088775651;9,55840349;-5,073200917;-0,873746182;-0,951597509;16,10680766;-21,59622764;18,04893501;-22,35089389;3,725329889;3,704558783;-7,732057565;14,8888227;-7,706695931;22,53173789;6,191843954;1,455769189;18,41688879;13,5501397;1,995233945;17,86122374;-3,180039981;11,4355365;4,561440586;-21,27759718;0,850404695;8,469820622;6,018617837;1,736461362;-4,529577128;1,355641887;4,046352049;-16,27063956;-2,007672356;4,233424326;11,97533158;-18,28032863;-4,225257562;-9,03848025;-10,36031959;;-6,522056831;-2,047745286;-5,801325569;-6,040869999;-0,754777347;19,11814423;3,842652199;0,06359985;24,15290377;-12,67578744;-1,925598741;-13,99752619;-0,889915597;-9,943156297;10,02483214;-8,337089468;-1,757742086;1,714697229;-12,86431351;3,424078014;1,115391862;A
4,426745615;4,936452815;-2,167442382;-7,766188124;9,053398353;-1,224362158;5,202319175;-5,089346953;5,884392518;0,096631781;12,23962045;-7,382036448;-11,74696664;-2,682355382;9,907345298;-15,30567243;-13,27324979;15,47292734;-2,865164293;-0,801717669;14,98625437;-10,62307237;-5,026596602;9,153281718;-0,802021409;7,876721516;-6,06013968;15,70412755;-3,682505632;9,328215653;7,545392175;-8,933182858;11,44722982;-1,336203596;10,01378759;-7,411802709;3,493281241;-10,36970139;-5,768955831;9,307444255;-2,533588043;-1,181660455;0,99610279;15,71855049;-31,80072846;17,15797632;-22,07493251;5,072333043;3,510068274;-8,259998272;15,83538925;-7,521057065;22,27108316;6,644840437;2,942548977;-13,43151652;12,31104876;0,745393422;19,45946738;-0,017447027;11,31897207;3,995326095;-11,80327551;-0,663570292;10,09899331;6,108931396;3,613777288;-6,110346318;3,335115896;5,133583441;-17,59704817;-2,578188737;-0,745934433;12,23494065;-18,16789716;-4,352245112;-10,34054055;-7,577393612;21,70017155;-6,309349187;-3,032834892;-9,160075249;-5,880657345;-0,960159009;18,62056709;-1,106167603;-0,407344921;23,47644042;-12,57078648;-2,534133261;-14,23920801;-1,126525736;-11,30281629;10,6178419;-9,114392901;-4,902077327;2,116208376;-11,96704004;4,323319935;1,107128085;C
3,237894623;7,977827797;-4,936025163;-7,768000304;1,739430559;-1,053944065;5,377631134;-4,716790385;6,17094233;-0,019107439;11,87602111;-6,149700032;-11,57415134;-3,400409776;10,34410178;-12,84622661;-13,60947798;15,55994704;22,08803744;-1,63497332;14,9727997;-13,05871465;-7,183158491;13,40066145;-0,562819455;9,042155784;-6,898321995;15,21712377;-3,823751929;10,90859422;9,08204998;-9,666401284;7,490994423;-4,624141523;10,52963168;-10,63142789;2,55230955;-8,105473895;-5,114049183;9,501897572;-4,538711191;-2,608836939;-2,681271198;16,86858833;-25,80067653;19,44940441;-21,19848888;4,712935755;3,284395188;-8,352722504;15,23721905;-8,358837131;19,67750688;6,110761729;2,976808009;-11,88705049;5,304275034;1,178791789;18,90016877;-3,100023173;11,50939988;3,555070106;-13,8541983;0,313312913;9,326811193;5,686893378;11,99012468;-13,43354525;8,902764056;4,860648661;-18,10660433;-0,351278915;4,773727027;12,22697843;-17,99638803;-4,31394474;-10,27367821;-12,33214286;18,64704634;-5,801184379;-0,586999016;-11,77350729;-6,217588551;-0,444048464;19,04378981;2,314450121;-2,901466761;23,20426701;-11,83948677;-1,71273015;-14,0433017;0,046703396;-10,55603781;11,20303379;-8,879573265;-5,343586463;1,358731791;-12,30158361;3,946511622;0,98097386;C
